word	source	identifier
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
Propionyl CoA	MESH	C009061
Succinyl CoA	MESH	C012046
Methylmalonyl CoA	MESH	C015357
1,3-bisphosphoglycerate	MESH	C015891
Fructose 1-6-bisphosphate	MESH	C029063
L-Aspartate	MESH	D001224
fatty acids	MESH	D005227
Fructose	MESH	D005632
Glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
Glycine	MESH	D005998
Glyoxylate	MESH	D006038
Isocitrate	MESH	D007523
Mycolic acid	MESH	D009171
Nicotinate	MESH	D009525
Oxaloacetate	MESH	D010071
3-phosphate	MESH	D010710
phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
L-serine	MESH	D012694
serine	MESH	D012694
Succinate	MESH	D013386
Quinolinate	MESH	D017378
Citric acid	MESH	D019343
Menaquinone	MESH	D024482
