word	source	identifier
Glucose	MESH	D005947
Phe	MESH	C026650
p-coumaric acid	MESH	C032171
Naringenin	MESH	C005273
Tyr	MESH	C042696
Resveratrol	MESH	C059514
Catechol	MESH	C034221
Muconic acid	MESH	C005939
PHB	MESH	C514366
Pyruvate	MESH	D011773
Acetoacetyl-CoA	MESH	C010667
Hydroxybutyryl-CoA	MESH	C074884
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Sclareol	MESH	C070760
Fatty-acids	MESH	D005227
Betulinic acid	MESH	C002070
Terpenoids	MESH	D013729
Fatty acid	MESH	D005227
FPP	MESH	C039834
Propionate	MESH	D011422
Geraniol	MESH	C007836
Lycopene	MESH	C015329
DMAPP	MESH	C043060
fatty acids	MESH	D005227
Isoprene	MESH	C005059
Artemisinic acid	MESH	C047721
B-carotene	MESH	D002338
