word	source	identifier
Glucose	MESH	D005947
Glucose-6-phosphate	MESH	D019298
Ribulose-5-phosphate	MESH	C031524
Fructose-6-phosphate	MESH	C027618
Xylose-5-phosphate	MESH	C054739
Ribose-5-phosphate	MESH	C031626
Glycerol	MESH	D005990
yacetone		
NAD NADH	MESH	D009243
Fructose-1,6-biphosphate	MESH	C027652
ADR	MESH	D004317
Dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
Glyceraldehyde	MESH	D005985
Fructose	MESH	D005632
NADP NADPH	MESH	D009249
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
alanine	MESH	D000409
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
ATP	MESH	D000255
ADP	MESH	D000244
AspC	MESH	C108952
L-aspartate		
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Glutamate		
Asetyl		
Isocitrate	MESH	D007523
Glyoxylate	MESH	D006038
Succinyl	MESH	C035687
Succinate	MESH	D013386
