word	symbol	source	hgnc_symbol	entrez
Desmoglein	Desmoglein	bioentities_symbol	DSG2	1829
Desmoglein	Desmoglein	bioentities_symbol	DSG4	147409
Desmoglein	Desmoglein	bioentities_symbol	DSG1	1828
Desmoglein	Desmoglein	bioentities_symbol	DSG3	1830
Desmoglein	Desmoglein	bioentities_symbol	DSG2	1829
Desmoglein	Desmoglein	bioentities_symbol	DSG4	147409
Desmoglein	Desmoglein	bioentities_symbol	DSG1	1828
Desmoglein	Desmoglein	bioentities_symbol	DSG3	1830
B-catenin	BCATENIN	bioentities_symbol	CTNNB1	1499
B-catenin	BCATENIN	bioentities_symbol	CTNNB1	1499
