word	source	identifier
NADH	MESH	D009243
FADH	MESH	C058805
succinate	MESH	D013386
TCA	MESH	C000589078
proline	MESH	C489032
acetyl-CoA	MESH	D000105
oxaloacetate	MESH	D010071
HCO	MESH	C504136
pyruvate	MESH	D011773
Ala	MESH	C026593
Ser	MESH	C530429
putrescine	MESH	D011700
pentose phosphate	MESH	D010429
Cys	MESH	C046557
Asp Asn	MESH	C436497
pyrimidine	MESH	C030986
Lys	MESH	C026591
guanosine	MESH	D006151
cystathionine	MESH	D003540
Met	MESH	C034758
trehalose	MESH	D014199
Asp	MESH	C108952
semialdehyde	MESH	C009338
glucose	MESH	D005947
sorbitol	MESH	D013012
homoserine	MESH	C088386
uracil	MESH	D014498
Thr	MESH	C055175
Arg	MESH	C076685
Tyr Asp	MESH	C078779
Asn	MESH	C528802
Val	MESH	C081489
phenylpyruvate	MESH	C031606
GMP	MESH	C068152
Phe	MESH	C026650
pentose	MESH	D010429
Leu	MESH	C038361
phosphate	MESH	D010710
Trp	MESH	C509690
purine	MESH	D011687
phenylpyruvate pyruvate	MESH	C031606
lolC-E adenine	MESH	D000225
Arg Lys	MESH	C104090
AMP	MESH	D000249
adenine	MESH	D000225
spermidine	MESH	D013095
Thr Trp Cys	MESH	C074329
