word	source	identifier
2-Oxobutanoate	MESH	C005087
Prephenate	MESH	C005550
Alanine Alanine	MESH	D000409
Arginine	MESH	D001120
Asparagine Asparagine	MESH	D001216
Aspartate	MESH	D001224
Aspartate Lysine	MESH	D001224
Cystathionine	MESH	D003540
Cysteine	MESH	D003545
Glutamine	MESH	D005973
Glutamine Glutamate	MESH	D005973
Glycine	MESH	D005998
Glyoxylate	MESH	D006038
Histidine	MESH	D006639
Homocysteine	MESH	D006710
Isoleucine	MESH	D007532
Leucine	MESH	D007930
Aspartate Lysine	MESH	D008239
Lysine	MESH	D008239
Methionine	MESH	D008715
Oxaloacetate	MESH	D010071
Phosphate	MESH	D010710
Proline	MESH	D011392
Phenyl pyruvate	MESH	D011773
Pyruvate	MESH	D011773
Serine	MESH	D012694
Threonine	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Valine	MESH	D014633
Glutamate	MESH	D018698
Glutamine Glutamate	MESH	D018698
