word	symbol	source	hgnc_symbol	entrez
LKB1	LKB1	hgnc_alias_symbol	STK11	6794
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
Erk1	ERK1	hgnc_alias_symbol	MAPK3	5595
Mek1	MEK1	hgnc_alias_symbol	MAP2K1	5604
MAPK	MAPK	bioentities_symbol	MAPK14	1432
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
Mek	MEK	bioentities_symbol	MAP2K1	5604
Mek	MEK	bioentities_symbol	MAP2K2	5605
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
MTORC1	mTORC1	bioentities_symbol	MTOR	2475
MTORC1	mTORC1	bioentities_symbol	RPTOR	57521
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK12	6300
AXIN	AXIN	bioentities_symbol	AXIN2	8313
+end	END	hgnc_alias_symbol	ENG	2022
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK8	5599
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
MAPK	MAPK	bioentities_symbol	MAPK13	5603
AXIN	AXIN	bioentities_symbol	AXIN1	8312
RagA/B	RAGA	hgnc_alias_symbol	RRAGA	10670
SLC38A9	SLC38A9	hgnc_symbol	SLC38A9	153129
MAPK	MAPK	bioentities_symbol	MAPK9	5601
Arl8	ARL8	hgnc_prev_symbol	ARL5B	221079
MAPK	MAPK	bioentities_symbol	MAPK11	5600
