word	source	identifier
formate	MESH	D005561
THF	MESH	C006461
ATP	MESH	D000255
ADP	MESH	D000244
NADH	MESH	D009243
CO	MESH	D002245
NAD	MESH	D009243
PADP	MESH	C035869
formyl-THF	MESH	C006461
5,10-methenyl	MESH	C018092
MTDUADE3NADIPH	MESH	C039620
5,10-methenyl-THF	MESH	C006461
5,10-methylene-THF	MESH	C006461
NADPH	MESH	D009249
NADPt		
threonine	MESH	C061951
glyoxylate	MESH	D006038
15,10-methylene-THF	MESH	C006461
Ac	MESH	D000186
glycine	MESH	D005998
NH	MESH	D000641
glucose	MESH	D005947
serine	MESH	C047902
H	MESH	D006859
NAOH		
