word	source	identifier
Glucose	MESH	D005947
Fatty acid	MESH	D005227
ADP	MESH	D000244
fatty acids	MESH	D005227
Fructose	MESH	D005632
Palmitate	MESH	D010168
Pyruvate	MESH	D011773
Acetoacetyl	MESH	C010667
Acetyl-CoA	MESH	D000105
Acetyl	MESH	C011632
Malonyl	MESH	D008316
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Acetyl CoA	MESH	D000105
Isocitrate	MESH	D007523
NAD	MESH	D009243
TCA	MESH	C000589078
NADH	MESH	D009243
H	MESH	D006859
Acetoacetyl-CoA	MESH	C010667
Fumarate	MESH	D005650
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
Mevalonate	MESH	D008798
FAD	MESH	D005182
FPP	MESH	C039834
Cholesterol	MESH	D002784
GGPP	MESH	C002963
