word	source	identifier
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
succinyl-CoA	MESH	C012046
1,3-bisphosphoglycerate	MESH	C015891
fructose 6-phosphate	MESH	C027618
fructose 1,6-bisphosphate	MESH	C029063
dihydroxyacetone	MESH	D004098
fumarate	MESH	D005650
glyceraldehyde	MESH	D005985
isocitrate	MESH	D007523
malate	MESH	D008293
oxaloacetate	MESH	D010071
3-phosphate	MESH	D010710
5-phosphate	MESH	D010710
6-phosphate	MESH	D010710
phosphate	MESH	D010710
pyruvate	MESH	D011773
succinate	MESH	D013386
glucose 6-phosphate	MESH	D019298
