word	source	identifier
3-phosphoglycerate	MESH	C005156
6-Phosphogluconate	MESH	C008884
2-phosphoglycerate	MESH	C008885
D-sedoheptulose-7-phosphate	MESH	C020495
Fructose 6-phosphate	MESH	C027618
Ribulose-5-phosphate	MESH	C031524
Xylulose-5-phosphate	MESH	C031625
Ribose-5-phosphate	MESH	C031626
6-Phosphogluconolactone	MESH	C114004
Dihydroxyacetone phosphate	MESH	D004099
Fatty acids	MESH	D005227
Fructose	MESH	D005632
Glucose	MESH	D005947
Glyceraldehyde 3-phosphate	MESH	D005986
Glycerol 3-phophate	MESH	D005990
GLY	MESH	D005998
Isocitrate	MESH	D007523
Oxaloacetate	MESH	D010071
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Succinate	MESH	D013386
Glucose 6-phosphate	MESH	D019298
