word	source	identifier
NADH	MESH	D009243
lactate	MESH	D019344
butanediol t acetoine acetyllactate pyruvate	MESH	D002072
Fd	MESH	C498057
2 NADH	MESH	D009243
acetyl-CoA	MESH	D000105
acetaldehyde	MESH	D000079
ethanol	MESH	D000431
ATP	MESH	D000255
acetate	MESH	D000085
acetoacetyl-CoA	MESH	C010667
crotonyl-CoA	MESH	C010701
3-hydroxybutyryl	MESH	C030372
butyryl	MESH	C024343
butyrate	MESH	D002087
acetoacetate	MESH	D000090
butyrylaldehyde		
3-hydroxy	MESH	D006880
isovalerate	MESH	C475857
acetone	MESH	D000096
butanol	MESH	D000440
isoprene	MESH	C005059
isobutene	MESH	C008176
