word	source	identifier
Mevalonate	MESH	D008798
Acetate	MESH	D000085
NADPH	MESH	D009249
H	MESH	D006859
Ac	MESH	D000186
5-Phosphomevalonate Mevalonate	MESH	C045038
HMG-CoALAcetoacetyl-CoA Ac-CoA	MESH	C008047
Acyl-CoA	MESH	D000214
Acetyl-CoA	MESH	D000105
3-Ketoacyl-CoA	MESH	C065987
Glyoxylate	MESH	D006038
ATP	MESH	D000255
3-Enoyl-CoA	MESH	C530366
Isocitrate	MESH	D007523
NADH	MESH	D009243
NAD 3-Hydroxyacyl-CoA	MESH	D009243
5-Diphosphomevalonate	MESH	C068492
Squalene	MESH	D013185
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Fatty acid B	MESH	D005227
Famesyl pyrophosphate	MESH	D011756
Amorphadiene	MESH	C515348
TCA	MESH	C000589078
Succinate	MESH	D013386
Isopentenyl pyrophosphate	MESH	C004809
Dimethylallyl	MESH	C043060
pyrophosphate	MESH	D011756
