word	symbol	source	hgnc_symbol	entrez
BMP4	BMP4	hgnc_symbol	BMP4	652
FGF2	FGF2	hgnc_symbol	FGF2	2247
MAPK12	MAPK12	hgnc_symbol	MAPK12	6300
MAPK13	MAPK13	hgnc_symbol	MAPK13	5603
EMP2	EMP2	hgnc_symbol	EMP2	2013
Impact	IMPACT	hgnc_symbol	IMPACT	55364
HRAS	HRAS	hgnc_symbol	HRAS	3265
IGF1R	IGF1R	hgnc_symbol	IGF1R	3480
IGFI	IGF-I	hgnc_alias_symbol	IGF1	3479
MAP2K2	MAP2K2	hgnc_symbol	MAP2K2	5605
MAPK11	MAPK11	hgnc_symbol	MAPK11	5600
[PIK3CA	PIK3CA	hgnc_symbol	PIK3CA	5290
MAP2K1	MAP2K1	hgnc_symbol	MAP2K1	5604
MAPK14	MAPK14	hgnc_symbol	MAPK14	1432
MAPK3	MAPK3	hgnc_symbol	MAPK3	5595
RAF1	RAF1	hgnc_symbol	RAF1	5894
(PIK3CD	PIK3CD	hgnc_symbol	PIK3CD	5293
PIK3R1	PIK3R1	hgnc_symbol	PIK3R1	5295
(PIK3R3	PIK3R3	hgnc_symbol	PIK3R3	8503
KRAS	KRAS	hgnc_symbol	KRAS	3845
SMAD9	SMAD9	hgnc_symbol	SMAD9	4093
(SMAD1	SMAD1	hgnc_symbol	SMAD1	4086
