word	source	identifier
Naringin	MESH	C005274
Methyl chavicol	MESH	C007633
Gingerol	MESH	C007845
Coniferin	MESH	C016316
Cyanidin	MESH	C017154
Erythrose-4-phosphate	MESH	C026959
Syringin	MESH	C028305
Piceatannol	MESH	C041525
Flavone	MESH	C043562
Pinosylvin	MESH	C049032
Pterostilbene	MESH	C107773
Pinobanksin	MESH	C108261
6-phosphogluconolactone	MESH	C114004
Scopolin	MESH	C417572
Malvidin-3-glucoside	MESH	C458419
Geranyl diphosphate	MESH	C511282
acetate	MESH	D000085
Anthocyanin	MESH	D000872
(+)-Catechin	MESH	D002392
(-)-Epicatechin	MESH	D002392
Coumarine	MESH	D003374
Curcumin	MESH	D003474
Flavonoid	MESH	D005419
Glucose	MESH	D005947
Phenylalanine	MESH	D010649
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Quercetin	MESH	D011794
Shikimic acid	MESH	D012765
OH Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Diarylheptanoid	MESH	D036381
Kaempferol	MESH	D044949
