word	source	identifier
Glucose	MESH	D005947
Statin	MESH	D019821
F-2,6-BP	MESH	C071196
TAG	MESH	C069631
F-6-P	MESH	D010695
6-BP	MESH	C071196
Fatty acyl-CoA	MESH	D000214
Lactate	MESH	D019344
Fatty acids	MESH	D005227
Pyruvate	MESH	D011773
Tryptophan		
Ornithine	MESH	C008973
Citrate	MESH	C102006
Arginine	MESH	D001127
Oxaloacetate	MESH	D010071
LXA4 PGE2	MESH	C040527
Aspartate		
Cis-aconitate	MESH	C043607
Arginosuccinate		
Fumarate	MESH	D005650
Itaconate	MESH	C005229
ketoglutarate	MESH	C029743
Succinate	MESH	D013386
Succinyl	MESH	C035687
NAD	MESH	D009243
