word	source	identifier
3-phosphoglycerate	MESH	C005156
6-phosphogluconate	MESH	C008884
2-phosphoglycerate	MESH	C008885
1,3-biphosphoglycerate	MESH	C015891
fructose-6-phosphate	MESH	C027618
fructose-1,6-bisphosphate	MESH	C029063
ribulose-5-phosphate	MESH	C031524
ribose-5-phosphate	MESH	C031626
6-phosphogluconolactone	MESH	C114004
alanine	MESH	D000409
glucose	MESH	D005947
glyceraldehyde-3 phosphate	MESH	D005986
glyceraldehyde-3-phosphate	MESH	D005986
leucine	MESH	D007930
pentose phosphate	MESH	D010429
1-phosphate	MESH	D010710
pyruvate	MESH	D011773
valine	MESH	D014633
glucose-6-phosphate	MESH	D019298
