word	source	identifier
HMG-COA	MESH	C479798
Statins	MESH	D019821
Mevalonate	MESH	D008798
Phosphomevalonate	MESH	C045038
Mevalonate-PP	MESH	D008798
Dimethylallyl	MESH	C043060
DMAPP	MESH	C043060
Isopentenyl-PP	MESH	C004809
Bisphosphonates	MESH	D004164
Geranyl	MESH	C031049
FPP	MESH	C039834
Farnesyl-PP	MESH	C042455
Farnesyl	MESH	C042455
Squalene	MESH	D013185
GGPP	MESH	C002963
Geranylgeranyl	MESH	C002963
Dolichols	MESH	D004286
Cholesterol	MESH	D002784
N	MESH	D009584
geranyl	MESH	C031049
Steroids	MESH	D013256
