word	source	identifier
Glucose	MESH	D005947
Glucose-6-phosphate	MESH	D019298
Phosphoglucose	MESH	C028071
Phosphoglwcose		
Fructose-6-phosphate	MESH	C027618
Glyceraldehyde-3-phosphate	MESH	D005986
NAD	MESH	D009243
NADH	MESH	D009243
Pyruvate NAD	MESH	D009243
6-Phosphogluconate	MESH	C008884
Pyruvate	MESH	D011773
phosphate	MESH	D010710
Acetyl CoA	MESH	D000105
Acetyl	MESH	C011632
Acctaldehyde		
Glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
TCA	MESH	C000589078
H	MESH	D006859
Acetate	MESH	D000085
Lactate	MESH	D019344
Ethanol	MESH	D000431
