word	source	identifier
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Ferulic Acid	MESH	C004999
Naringenin	MESH	C005273
Cyanidin	MESH	C017154
Cinnamic Acid	MESH	C029010
4-Coumaroyl CoA	MESH	C058644
Pelargonidin	MESH	C066957
Dihydrokaempferol	MESH	C080220
Epiafzelechin	MESH	C120647
Anthocyanin	MESH	D000872
Caffeic Acid	MESH	D002109
Catechin	MESH	D002392
catechin	MESH	D002392
Epicatechin	MESH	D002392
Ellagic Acid	MESH	D004610
Flavonoid	MESH	D005419
Gallic Acid	MESH	D005707
Gallic acid	MESH	D005707
Glucose	MESH	D005947
glucose ester	MESH	D005947
4-Coumaroyl Glucose	MESH	D005947
3-glucoside	MESH	D005960
glucoside	MESH	D005960
glucoside-malonate	MESH	D008314
Quercetin	MESH	D011794
Shikimic Acid	MESH	D012765
Kaempferol	MESH	D044949
Chalcone	MESH	D047188
