word	source	identifier
dihydroquercetin	MESH	C003377
naringenin	MESH	C005273
eriodictyol	MESH	C007619
cinnamic acid	MESH	C029010
caffeoyl CoA	MESH	C058645
scutellarein	MESH	C458179
dihydromyricetin dihydrokaempferol	MESH	C472036
scutellarin	MESH	C484876
3-OH-anthocyanidins	MESH	D000872
anthocyanins	MESH	D000872
leucoanthocyanidins	MESH	D000872
chlorogenic acid	MESH	D002726
O-glucose	MESH	D005947
phenylalanine	MESH	D010649
p-coumaroyl quinic acid	MESH	D011801
quinic acid	MESH	D011801
caffeoyl shikimic acid	MESH	D012765
p-coumaroyl shikimic acid	MESH	D012765
shikimic acid	MESH	D012765
apigenin	MESH	D047310
luteolin	MESH	D047311
