word	source	identifier
Hexadecanoate	MESH	D010168
Fatty acid	MESH	D005227
D-Glucose O+	MESH	D005947
OD-Glucose-6P	MESH	C042687
OD-Fructose-6P	MESH	D005632
L-Palmitoyl	MESH	C032023
carnitine	MESH	D002331
Acyl	MESH	D000214
Dihydro	MESH	C042254
Lipoamide	MESH	C013091
Glycerone	MESH	C003037
3-Carboxy	MESH	C015732
S-Succinyl	MESH	C511650
dihydrolipoamide	MESH	C007409
Succinyl	MESH	C035687
enoyl	MESH	C530366
THPP	MESH	C014870
OGlycerate-3P	MESH	D010695
Glycerol	MESH	D005990
Fumarate O	MESH	D005650
TCA CYCLE	MESH	C000589078
OOxalosuccinate		
hydroxy	MESH	D006880
acyl-CoA	MESH	D000214
acyl	MESH	D000214
aldehyde	MESH	D000447
Malate O	MESH	D008293
cis-Aconitate	MESH	C043607
Citrate	MESH	C102006
Oxaloacetate	MESH	D010071
B-keto	MESH	D007651
Isocitrate	MESH	D007523
O PEP	MESH	C073248
Acetate O	MESH	D000085
Acetyladenylate	MESH	C017987
O Malonyl	MESH	D008316
Acetyl-CoA	MESH	D000105
2-Hydroxy	MESH	D006880
ethyl-THPP	MESH	C014870
Acetoacetyl-CoA	MESH	C010667
S-Acetyl	MESH	D013455
Acetyl	MESH	C011632
Propionyl	MESH	C009061
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Malonyl	MESH	D008316
(S)-3-Hydroxy	MESH	D013455
O 5 methylglutaryl	MESH	C008047
Acryloyl-CoA	MESH	C047011
propionyl-CoA	MESH	C009061
Crotonoyl		
Butanoyl	MESH	C445528
Butanoate	MESH	C095498
Methyl	MESH	C031105
malonyl-CoA	MESH	D008316
(S)-2-Methyl	MESH	D013455
Acetoacetate	MESH	D000090
(R)-3-Hydroxybutanoate	MESH	C003182
(S)-3-Hydroxybutanoyl-CoA	MESH	C547039
