word	source	identifier
Fd	MESH	C498057
NADP	MESH	D009249
NADPH	MESH	D009249
ADP	MESH	D000244
ATP	MESH	D000255
Fe-S	MESH	C111959
D-fructose	MESH	D005632
D-erythrose-4P	MESH	C073321
BZNONMDO		
DHAP	MESH	C017202
dyceraldehyde-3P	MESH	D010695
TPT	MESH	C026677
TPT DHAP	MESH	C026677
glyceraldehyde	MESH	D005985
NAD	MESH	D009243
NADH	MESH	D009243
1,3-bisphospho	MESH	C401229
MADPH		
NADFHH		
ribose	MESH	D012266
glycerate-3P CO	MESH	C005156
glycerate-3P	MESH	C005156
ITRX		
ATR	MESH	C035593
TCA	MESH	C000589078
glycolate-3P O	MESH	D006016
NAD+	MESH	D009243
5 ADP	MESH	D000244
PO	MESH	C093415
3PG	MESH	D010400
5 NADH	MESH	D009243
SO	MESH	C443440
N,O	MESH	D013481
3 ADP	MESH	D000244
2 PO	MESH	C093415
