word	symbol	source	hgnc_symbol	entrez
cGAS	cGAS	hgnc_alias_symbol	CGAS	115004
CGAS	CGAS	hgnc_symbol	CGAS	115004
ICP	LCP	hgnc_alias_symbol	KLHDC2	23588
IRF3	IRF3	hgnc_symbol	IRF3	3661
STING	STING	hgnc_alias_symbol	TMEM173	340061
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
STING	STING	hgnc_alias_symbol	TMEM173	340061
TBK1	TBK1	hgnc_symbol	TBK1	29110
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
