word	source	identifier
Pentose phosphate	MESH	D010429
Glucose	MESH	D005947
Glutathione	MESH	D005978
NADPH	MESH	D009249
NAD	MESH	D009243
Fructose	MESH	D005632
Ribulose	MESH	C100182
Phosphate	MESH	D010710
triglycerides	MESH	D014280
NADP	MESH	D009249
Glyceraldehyde-3- P	MESH	D005985
Ribose	MESH	D012266
Glycerol 3-P	MESH	D005990
DHAP	MESH	C017202
2ATP	MESH	D000255
2NADH	MESH	D009243
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Glycerol	MESH	D005990
phosphate	MESH	D010710
NADH NAD	MESH	D009243
NADH	MESH	D009243
Fatty Acid	MESH	D005227
Acetyl Co A	MESH	D000105
Citrate	MESH	C102006
Fatty acid	MESH	D005227
Aconitate	MESH	D000156
Asp	MESH	C108952
Glu	MESH	C094686
Malate	MESH	D008293
Isocitrate	MESH	D007523
TCA	MESH	C000589078
Glutamine	MESH	C578860
FADH	MESH	C058805
FAD Succinate Succinyl	MESH	D005182
