word	source	identifier
apolyphosphoglycerol		
MurNAc-alanine	MESH	C031651
MurNAc	MESH	C031651
undecaprenyl	MESH	C009621
phosphate glucose	MESH	C031590
UDP	MESH	D014530
glucose	MESH	D005947
UTP	MESH	D014544
phosphate	MESH	D010710
C55	MESH	C114505
rhamnose	MESH	D012210
N-acetyl-muramic acid	MESH	D009112
NAM	MESH	C051625
N-acetyl-glucosamine	MESH	D000117
GlcNAC	MESH	C086501
ATDP-4-keto	MESH	D007651
6-deoxy-D-glucose	MESH	C037904
ATDP4-keto	MESH	D007651
L-rhamnose	MESH	D012210
OTDP glucose	MESH	C500077
