word	source	identifier
GSH	MESH	D005978
GSSG	MESH	D019803
Pentose Phosphate	MESH	D010429
Arginine	MESH	D001127
gluconate	MESH	D005942
Uric acid	MESH	D014527
NADPH	MESH	D009249
H	MESH	D006859
Glucose	MESH	D005947
phosphate	MESH	D010710
NADP	MESH	D009249
2GSH	MESH	D005978
Cysteine	MESH	D003545
Citric	MESH	D019343
Pyruvate	MESH	D011773
glutamyl	MESH	C097376
cysteine	MESH	D003545
Glutamate		
Metformin	MESH	D008687
Glycine	MESH	D005998
Ac	MESH	D000186
Lactate	MESH	D019344
Temsirolimus	MESH	C401859
Everolimus	MESH	C107135
ATP	MESH	D000255
oxalate	MESH	D010070
uric acid	MESH	D014527
25(OH)	MESH	C104313
1a-25(OH),D	MESH	C101470
OH	MESH	C031356
25(OH)D	MESH	C101470
Axitinib	MESH	C503983
Cabozantinib	MESH	C558660
Pazopanib	MESH	C516667
Sorafenib	MESH	C471405
Sunitinib	MESH	C473478
Ca	MESH	D002118
