word	source	identifier
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Naringenin	MESH	C005273
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Procyanidin	MESH	C017674
Naringenin chalcone	MESH	C027329
Leucodelphinidin	MESH	C031451
Myricetin	MESH	C040015
4-coumaroyl-CoA	MESH	C058644
Dihydrokaempferol	MESH	C080220
Cyanidin -3-glucoside	MESH	C114438
3-glucoside Malvidin -3-glucoside	MESH	C458419
Dihydromyricetin	MESH	C472036
Peonidin -3-glucoside	MESH	C480521
3-galactoside	MESH	D005697
3-glucoside	MESH	D005960
malonyl-Co-A	MESH	D008316
Phenylalanine	MESH	D010649
Quercetin	MESH	D011794
flavanone	MESH	D044950
