word	source	identifier
phosphate	MESH	D010710
PEP	MESH	C073248
Erythrose	MESH	C073321
aromatic acid	MESH	C470200
3-deoxy-arabino-heptulosonic acid-7P	MESH	C013469
tannin	MESH	D047348
Gallic acid	MESH	D005707
Dehydroshikimate	MESH	C096387
Phylloquinone	MESH	D010837
PheA	MESH	C026650
Trp	MESH	C509690
Prephenate	MESH	C005550
Phenylpyruvate	MESH	C031606
Tyr	MESH	C042696
2-Phenylethanol	MESH	D010626
Phenylacetaldehyde	MESH	C013192
Phe	MESH	C026650
Phenolic	MESH	C017616
Cinnamic acid	MESH	C029010
Phenylpropenes	MESH	C505958
Coumaroyl CoA	MESH	C058644
Lignans	MESH	D017705
Flavonoids	MESH	D005419
Stilbenes	MESH	D013267
Phenylpropanoid	MESH	C520402
