word	source	identifier
Acetoacetyl-CoA	MESH	C010667
RibosylamineSP	MESH	C481638
RibosylaminesP	MESH	C481638
Acetate	MESH	D000085
Ala	MESH	D000409
Aspargine Balanine	MESH	D000861
Arginine	MESH	D001120
Aspartate	MESH	D001224
L-Asp4Semialdehyde L-Aspartate	MESH	D001224
Cys	MESH	D003545
Glucoside Galactitol	MESH	D004376
Folate	MESH	D005492
Formate	MESH	D005561
Fructose	MESH	D005632
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glycerol	MESH	D005990
Glycine	MESH	D005998
glycine	MESH	D005998
Gly	MESH	D005998
Histidine Hadine	MESH	D006639
Isoleucine	MESH	D007532
Lactose	MESH	D007785
Leucine	MESH	D007930
Lysine	MESH	D008239
Mannose	MESH	D008358
Mannose MannoseP	MESH	D008358
Methionine	MESH	D008715
Pentose Phonphate	MESH	D010429
Proline	MESH	D011392
Purine	MESH	D011687
Purines	MESH	D011687
putrescine	MESH	D011700
Rhamnose	MESH	D012210
Serine	MESH	D012694
Ser	MESH	D012694
Spermidine	MESH	D013095
Succinate	MESH	D013386
Sucrose Maitose G6P-6PGlacton	MESH	D013395
Threonine	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
UDP	MESH	D014530
UMP-Pyrimidines	MESH	D014542
Ammonium	MESH	D064751
