word	source	identifier
sucrose	MESH	D013395
Glucose	MESH	D005947
fructose	MESH	D005632
Sucrose	MESH	D013395
Ribose	MESH	D012266
Sucrose-Glucose-Glucose-6-P-Fructose	MESH	D005947
Trpptophanrephenate		
Phenyklalanine Tyrosine		
Histidine	MESH	C115717
Fructose-6-P Mannitol	MESH	D008353
Fructose-1,6-diP	MESH	D005632
Erythritol	MESH	D004896
DHAP	MESH	C017202
Glyceraldehyde-3-P	MESH	D005985
Glycerol 3-phosphoglycerate	MESH	C005156
Cinnamate	MESH	D002934
Glycine	MESH	D005998
Serine	MESH	C047902
Phosphoenol pyruvate	MESH	C015443
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
betanine		
Citrate	MESH	C102006
Oxaloacstate		
P-Choline Uracil	MESH	D002794
Alanine	MESH	D000409
N	MESH	D009584
Choline	MESH	D002794
Thremnine		
Lysine	MESH	C114808
Isocitrate	MESH	D007523
TCA	MESH	C000589078
ketoglutarate	MESH	C029743
GABA	MESH	D005680
Methionine	MESH	D008715
Homoserine Aspartate		
Asparagin		
Glutamine	MESH	C578860
Succinate	MESH	D013386
Arginosuccinate		
semialdehyde GABA	MESH	D005680
Glutamate		
Proline	MESH	C489032
Ornithine	MESH	C008973
Arginine	MESH	D001127
Polyamines	MESH	D011073
Ornine Histidine Hypoxanthine	MESH	D019271
Xanthine	MESH	D019820
Arginine Adenosine-Inosine	MESH	D007288
Putrescine	MESH	D011700
Aspartate		
Spermine	MESH	D013096
