word	source	identifier
Trehalose	MESH	D014199
Pyruvate	MESH	D011773
Glucose	MESH	D005947
O Time	MESH	C069856
2-acetolactate	MESH	C006359
Acetyl-CoA	MESH	D000105
UDPG	MESH	D014532
2,3-dihydroxy-3-methylbutanoate	MESH	C017447
3-methyl-2-oxobutanoate	MESH	C001505
DHAP	MESH	C017202
Glutamate		
Coenzyme A	MESH	D003067
2-oxoglutarate	MESH	C029743
2-isopropylmalate	MESH	C025313
Valine	MESH	C521924
ENO2	MESH	C095157
3-isopropylmalate	MESH	C025313
4-methyl-2-oxopentanoate	MESH	C013082
ICI	MESH	C481040
Leucine	MESH	C038361
Cysteine	MESH	D003545
Glutamine	MESH	C578860
Arginine	MESH	D001127
Alanine	MESH	D000409
Aspartate		
Proline	MESH	C489032
Phenylalanine	MESH	C119108
Tryptophan		
Threonine	MESH	C061951
Isoleucine	MESH	C043801
