word	symbol	source	hgnc_symbol	entrez
PGDH	PGDH	hgnc_alias_symbol	PHGDH	26227
PSP	PSP	hgnc_prev_symbol	PSPH	5723
(ENO	ENO	bioentities_symbol	ENO4	387712
PPT	PPT	hgnc_prev_symbol	PPT1	5538
GAD	GAD	hgnc_prev_symbol	GAD1	2571
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
GPT	GPT	hgnc_symbol	GPT	2875
PEP	PEP	hgnc_alias_symbol	PAEP	5047
PGK	PGK	hgnc_alias_symbol	PRKG1	5592
GAP	GAP	hgnc_alias_symbol	RASA1	5921
(ENO	ENO	bioentities_symbol	ENO1	2023
(ENO	ENO	bioentities_symbol	ENO3	2027
(ENO	ENO	bioentities_symbol	ENO2	2026
