word	source	identifier
O5-Hydroxykynurenamine	MESH	C001402
5-Hydroxyindoleacetaldehyde	MESH	C004277
15beta-Androstane-3,17-dione	MESH	C006576
Salpha-Androstane-3,17-dione	MESH	C006576
19-Hydroxyandrost-4-ene-3,17-dione	MESH	C011482
Adrenosterone	MESH	C011657
Testololactone	MESH	C018155
Indole	MESH	C030374
Tryptamine	MESH	C030820
Indoxyl	MESH	C034082
N-Methyltryptamine	MESH	C035668
Androstenedione	MESH	D000735
Androsterone	MESH	D000738
Dehydroepiandrosterone	MESH	D003687
3alpha-Hydroxy-5beta-androstan-17-one	MESH	D005043
Hydroxytestosterone	MESH	D006915
Serotonin	MESH	D012701
5beta-Dihydrotestosterone	MESH	D013196
Dihydrotestosterone	MESH	D013196
Testosterone	MESH	D013739
Trp	MESH	D014364
