word	source	identifier
Glucose	MESH	D005947
NADPH	MESH	D009249
Ribulose	MESH	C100182
phosphate	MESH	D010710
Gucose-6-phosphate	MESH	D010710
Guccen-1-phosphane	MESH	C044646
Fructose-6phosphate	MESH	C027618
Fructose	MESH	D005632
Fructose-1biphosphate	MESH	C027652
6-biphosphate	MESH	C018279
Glyoeraidehyde Dihydronyacetone		
Glyceraldehyde P Dhydronyacetone Methylglyoxal	MESH	D005985
Methrylglyoxal		
Lactate	MESH	D019344
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
Phoaphoenoipynvate		
Phoephoenolpyruvte		
Pyruvate	MESH	D011773
TCA	MESH	C000589078
