word	source	identifier
epigallocatechin	MESH	C057580
gallocatechin	MESH	C057580
3-dehydroshikimate	MESH	C096387
2,3-cis flavan-3-ols	MESH	C404987
2,3-trans flavan-3-ols	MESH	C404987
Flavan-3-ols	MESH	C404987
anthocyanidins	MESH	D000872
Anthocyanins	MESH	D000872
leucoanthocyanidins	MESH	D000872
catechin	MESH	D002392
epicatechin	MESH	D002392
gallic acid	MESH	D005707
phenylalanine	MESH	D010649
4-phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
Proanthocyanidin	MESH	D044945
Proanthocyanidins	MESH	D044945
Flavonols	MESH	D044948
