word	source	identifier
H	MESH	D006859
4-Br	MESH	C068746
2-F	MESH	D005461
3-F,4-F	MESH	D005461
2-Me, 3-Me, 4-Me ; 2-MeO, 3-Meo	MESH	C526611
4-Meo	MESH	C400302
3-NO	MESH	C039620
4-NO	MESH	C082768
Et	MESH	C526612
3,4-0CH	MESH	C103208
OH	MESH	C031356
D-Phe	MESH	C026650
D-Tyr	MESH	C042696
NAD NADH NH	MESH	D009243
L-CSA	MESH	D016572
COOH	MESH	C102887
NAD	MESH	D009243
NADH	MESH	D009243
Prephenate	MESH	C005550
Phenylalanine	MESH	C119108
Phenylpyruvate	MESH	C031606
Phenylglyoxilate		
PheGly	MESH	C040500
