word	source	identifier
Phytoene cholesterol	MESH	C100185
catechin	MESH	D002392
luteolin	MESH	D047311
Palbinone	MESH	C080910
phytofluene	MESH	C003140
lupeol-palmitate	MESH	C010480
benzoyl paeoniflorin	MESH	C015423
7,8-dimethyl-1H-pyrimido(5,6-glguinoxaline-2,4-dione	MESH	C028355
11alpha,12alpha-epoxy-3beta-23-dihydraxy-30-norolean-20-en-28,12beta-olide	MESH	C578699
Flavokanthin		
kaempferol	MESH	D044949
quercatin		
Pyrethrin	MESH	D011722
Clionasterol	MESH	C025473
Carthamidin	MESH	C012808
beta-carotene	MESH	D019207
Stigmasterol	MESH	D013265
Baicalin	MESH	C038044
baicalein	MESH	C006680
quercetagetin	MESH	C079163
paeonitiorgenone		
6-Hydroxykaempferol	MESH	C470040
sitosterol	MESH	D012855
isolactone		
gibberellin	MESH	D005875
Perlolyrine	MESH	C055781
Mandenol		
3-0-p-coumaroylquinic acid	MESH	C007140
campesterol	MESH	C021273
Myricanone senkyunone	MESH	C041795
2,3-didehydro	MESH	D018119
Sitosterol	MESH	D012855
Gibberellin A60	MESH	D005875
