word	symbol	source	hgnc_symbol	entrez
HCC)	HCC	hgnc_alias_symbol	FAM126A	84668
Bod	BOD	hgnc_alias_symbol	BCL2L11	10018
(RCC	RCC	hgnc_prev_symbol	XRCC1	7515
Stat3	STAT3	hgnc_symbol	STAT3	6774
nat	NAT	hgnc_alias_symbol	BRD2	6046
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
AKT	AKT	bioentities_symbol	AKT2	208
AKT	AKT	bioentities_symbol	AKT3	10000
AKT	AKT	bioentities_symbol	AKT1	207
+AKT	AKT	bioentities_symbol	AKT2	208
+AKT	AKT	bioentities_symbol	AKT3	10000
+AKT	AKT	bioentities_symbol	AKT1	207
Smad	SMAD	bioentities_symbol	SMAD1	4086
Smad	SMAD	bioentities_symbol	SMAD2	4087
Smad	SMAD	bioentities_symbol	SMAD5	4090
Smad	SMAD	bioentities_symbol	SMAD6	4091
Smad	SMAD	bioentities_symbol	SMAD9	4093
Smad	SMAD	bioentities_symbol	SMAD3	4088
Smad	SMAD	bioentities_symbol	SMAD4	4089
Smad	SMAD	bioentities_symbol	SMAD7	4092
LC3	LC3	hgnc_alias_symbol	MAP1LC3A	84557
Ace	ACE	hgnc_symbol	ACE	1636
GC:	GC	hgnc_symbol	GC	2638
Ace	ACE	hgnc_symbol	ACE	1636
LC3	LC3	hgnc_alias_symbol	MAP1LC3A	84557
