word	source	identifier
Farnesyl pyrophosphate	MESH	C004808
Isopentenyl diphosphate	MESH	C004809
Vindoline	MESH	C009667
Indole	MESH	C030374
Tryptamine	MESH	C030820
Dimethylallyl diphosphate	MESH	C043060
Loganin	MESH	C059516
Cycloartenol	MESH	C100089
Vellosimine	MESH	C413127
7-ketologanin	MESH	C446039
Geranyl diphosphate	MESH	C511282
Polyneuridine aldehyde	MESH	C518013
Polyneuridine	MESH	C518014
Ajmaline	MESH	D000404
aldehyde	MESH	D000447
Asparagine	MESH	D001216
methyl ester	MESH	D004952
Famesyl diphosphate	MESH	D011756
Squalene	MESH	D013185
Sterol	MESH	D013261
Vinblastine	MESH	D014747
Secoiridoid oleosides	MESH	D039823
Brassinosteroid	MESH	D060406
