word	source	identifier
Hexanoate	MESH	D002208
ATP	MESH	D000255
Butyrate	MESH	D002087
AMP	MESH	D000249
diphosphate	MESH	D011756
Hexanoyl	MESH	C044181
2 Malonyl-CoA	MESH	D008316
2 CO	MESH	D002245
3,5,7-Trioxododecanoyl-CoA	MESH	C065987
3,5-dioxodecanoyl-CoA	MESH	C065987
Malonyl-CoA	MESH	D008316
CO2	MESH	D002245
3,5,7-trioxododecanoyl-CoA	MESH	C065987
Cs	MESH	D016572
Olivetolic acid	MESH	C112458
Olivetolate	MESH	C112458
Terpenoids	MESH	D013729
GPP-olivetolic acid	MESH	C112458
Geranyl diphosphate	MESH	C511282
Cannabigerolic acid	MESH	C100679
THCA	MESH	C003681
CBCA	MESH	C053520
Ao-Tetrahydrocannabinolic acid	MESH	C524353
Cannabidiolic acid	MESH	C006884
Cannabichromenic acid	MESH	D000596
Tetrahydrocannabinol	MESH	D013759
THC	MESH	D013759
Cannabidiol	MESH	D002185
CBD	MESH	C546797
