word	source	identifier
1,3-bisphosphoglycerate	MESH	C015891
fructose 6phosphate	MESH	C027618
fructose 1,6-bisphosphate	MESH	C029063
glucose 1-phosphate	MESH	C031590
acetoacetate	MESH	D000090
L-aspartate	MESH	D001224
fumarate	MESH	D005650
glucose	MESH	D005947
isocitrate	MESH	D007523
ketone	MESH	D007659
nucleoside diphosphate	MESH	D009705
nucleoside triphosphate	MESH	D009705
7-phosphate	MESH	D010710
phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
D-ribose Sphosphate	MESH	D012266
Succinate	MESH	D013386
triglycerides	MESH	D014280
tyrosine	MESH	D014443
urea	MESH	D014508
UDP	MESH	D014530
UTP	MESH	D014544
D-xylulose Sphosphate	MESH	D014996
L-glutamate	MESH	D018698
glucose 6-phosphate	MESH	D019298
lactate	MESH	D019344
