word	source	identifier
4-Hydroxyphenylpyruvate	MESH	C010590
D-Erythrose-4-phosphate	MESH	C026959
Cinnamic acid	MESH	C029010
Indole	MESH	C030374
Phenylpyruvate	MESH	C031606
Caffeoyl CoA	MESH	C058645
3-Dehydroquinate	MESH	C474477
3-dehydroquinate	MESH	C474477
Aspartate	MESH	D001224
Chlorogenic acid	MESH	D002726
Pentose phosphate	MESH	D010429
Phenylalanine	MESH	D010649
3-phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Quinic acid	MESH	D011801
p-Coumaroyl quinic acid	MESH	D011801
Caffeoyl shikimic acid	MESH	D012765
Shikimic acid	MESH	D012765
p-Coumaroyl shikimic acid	MESH	D012765
L-Tryptophan	MESH	D014364
Tryptophan	MESH	D014364
