word	source	identifier
Lathosterol	MESH	C001521
Squalene-2,3-epoxide	MESH	C002821
Cholestadienol	MESH	D002775
Cholestenone	MESH	D002783
25-epoxy-cholesterol	MESH	D002784
25-hydroxy-cholesterol	MESH	D002784
27-hydroxy-cholesterol	MESH	D002784
4beta-hydroxy-cholesterol	MESH	D002784
7-dehydro-cholesterol	MESH	D002784
7-oxo-cholesterol	MESH	D002784
7alpha-hydroxy-cholesterol	MESH	D002784
Cholesterol	MESH	D002784
Lanosterol	MESH	D007810
Mevalonic acid	MESH	D008798
Diepoxy-squalene	MESH	D013185
Squalene	MESH	D013185
