word	source	identifier
Aa Serine	MESH	C065634
Palmitoyl	MESH	C032023
Alanine	MESH	D000409
glycine	MESH	D005998
stearate	MESH	D013228
myristate	MESH	D009226
Serine	MESH	C047902
3-Ketodihydrosphingosine	MESH	C002882
Ag	MESH	D012834
acyl-CoA	MESH	D000214
Fatty aldehyde	MESH	C001634
Fatty aldehydes	MESH	C001634
Ethanolamine phosphate	MESH	C005448
Dihydrosphingosine	MESH	C005682
Dihydroceramide	MESH	C109343
Ceramide	MESH	D002518
Sphingosine	MESH	D013110
Ae Acylceramide	MESH	C069068
fatty-acid	MESH	D005227
Diacylglycerol	MESH	D004075
Glucosylceramide Acid B	MESH	D005963
Ac Sphingomyelin	MESH	D013109
Sphingomyelin	MESH	D013109
Palmitate	MESH	D010168
NH H	MESH	D006859
alanine	MESH	D000409
Fatty acid	MESH	D005227
