word	source	identifier
Phenylpropanoid	MESH	C520402
TEAOZ2023	MESH	C001907
Naringenin chalcone	MESH	C027329
Naringenin	MESH	C005273
Eriodictyol	MESH	C007619
Pentahydroxyflavanone	MESH	C554705
TEMO4016	MESH	C102148
F3H	MESH	D006859
Dihydromyricetin	MESH	C472036
Dihydrokaempferol	MESH	C080220
Dihydroquercetin	MESH	C003377
TEA024702	MESH	C488288
Leucopelargonidin Kaempferol	MESH	C087775
Leucocyanidin Quercetin Leucodelohinidin Myricetin	MESH	C001532
Cyanidin	MESH	C017154
Catechin	MESH	D002392
Gallocatechin	MESH	C057580
Delphinidin	MESH	C017185
Epicatechin	MESH	D002392
Epigallocatechin	MESH	C057580
EGCG	MESH	C045651
L-Glutamic acid	MESH	C035645
Ethylamine	MESH	C041564
AIDA	MESH	C095756
Alanine	MESH	D000409
L-Glutamine		
ketoglutarate	MESH	C029743
Pyruvate	MESH	D011773
TEA034006	MESH	C488288
Methionine	MESH	D008715
TEAO12614		
Xanthosine	MESH	C005893
TEACO875	MESH	C557331
TRA000413	MESH	C497857
S-adenosylmethionine	MESH	D012436
7-methylxanthosine	MESH	C020846
N-MoNane	MESH	D008982
7-methylxanthine	MESH	C064273
TEA0280GI	MESH	C488288
TEA8049	MESH	C488288
Caffeine	MESH	D002110
TCS	MESH	C515134
