word	source	identifier
Isoleucine	MESH	C043801
Threonine	MESH	C061951
Glycine	MESH	D005998
Serine	MESH	C047902
Glycerol	MESH	D005990
Glycerone	MESH	C003037
phosphate	MESH	D010710
sn-Glycerol-3P	MESH	C063388
Pyruvate	MESH	D011773
inositol	MESH	D007294
Glyceric acid	MESH	C042971
Glycerate-3-phosphate	MESH	C005156
Glucosetphosphate		
Fructose	MESH	D005632
CDP	MESH	D003565
Galactose	MESH	D005690
Glucose-1-phosphate	MESH	C031590
Acetaldehyde	MESH	D000079
Glucose	MESH	D005947
Xylitol	MESH	D014993
Asparagine	MESH	C050801
Geranyl	MESH	C031049
Geranyl-PP	MESH	C031049
Acetyl-CoA	MESH	D000105
Aspartic acid	MESH	C403564
Alanine	MESH	D000409
Phytoene	MESH	C100185
Malic acid	MESH	C030298
Okhaloacetate		
B-alanine	MESH	D000409
Fumaric acid	MESH	C032005
Citric acid	MESH	D019343
Malonic	MESH	C030290
TCA	MESH	C000589078
Uracil	MESH	D014498
B-carotene	MESH	D002338
Succinic acid	MESH	D019802
2-oxoglutarate	MESH	C029743
vAminobtanoic acid	MESH	C497483
GABA	MESH	D005680
Glutamic acid	MESH	C030030
Proline	MESH	C489032
Succinate	MESH	D013386
aldehyde	MESH	D000447
