word	source	identifier
Daidzein	MESH	C004742
Naringenin	MESH	C005273
2'-OH formononetin	MESH	C007768
Formononetin	MESH	C007768
Naringenin chalcone	MESH	C027329
Coumarins	MESH	C030123
Isoliquiritigenin	MESH	C040920
4-coumaroyl-CoA	MESH	C058644
5-hydroxyflavones	MESH	C062711
Liquiritigenin	MESH	C083152
Anthocyanidins	MESH	D000872
flavonoid	MESH	D005419
3x Malonyl-CoA	MESH	D008316
L-phenylalanine	MESH	D010649
Quercetin	MESH	D011794
Genistein	MESH	D019833
Kaempferol	MESH	D044949
flavanone	MESH	D044950
chalcone	MESH	D047188
Apigenin	MESH	D047310
