word	source	identifier
Glutamine	MESH	C578860
Pyruvate	MESH	D011773
NAD	MESH	D009243
CoA-SH	MESH	C014393
Acetyl-CoA	MESH	D000105
NADH	MESH	D009243
H	MESH	D006859
CO	MESH	D002245
L-Glycine	MESH	D005998
ADP ATP L-Cysteine	MESH	D000244
ADP	MESH	D000244
ATP	MESH	D000255
GSH	MESH	D005978
Glutamate		
TCA	MESH	C000589078
ketoglutarate	MESH	C029743
NADPH	MESH	D009249
NADP	MESH	D009249
Isocitrate	MESH	D007523
Citrate	MESH	C102006
NADH NAD	MESH	D009243
NADP NADPH	MESH	D009249
Oxaloacetater		
Malate	MESH	D008293
Acetyl-S-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
P	MESH	D010695
GDP	MESH	D006153
Malonyl-S-CoA	MESH	D008316
Acetyl-S	MESH	D013455
Lactate	MESH	D019344
Palmitate	MESH	D010168
fatty acids	MESH	D005227
