word	source	identifier
FATTY ACID	MESH	D005227
Fatty acid	MESH	D005227
O 16-Hexadecanol	MESH	C005031
OHezadecanoyl		
Palmitoyl	MESH	C032023
carmitine		
O Olutarate	MESH	D013481
decanoyl	MESH	C045561
Decanoyl	MESH	C045561
Oetanoyl		
O	MESH	D013481
23-enoyl	MESH	C530366
2enoyl	MESH	C530366
enoyl	MESH	C530366
2-enoyl	MESH	C530366
Hycdroxy		
OS-3-Hydroxy	MESH	C510850
bukanoyl-CoA	MESH	C065987
OHydzory		
OHydrozy		
dodecanioyl		
3-Oxo	MESH	C042744
O dodecanoyd	MESH	D013481
Acetosostyl-CoA	MESH	C065987
O getanoyd	MESH	D013481
ketone	MESH	D007659
CoA O	MESH	C065987
Alanine	MESH	D000409
aspartate		
Acetyl-CoA	MESH	D000105
O LAcyl	MESH	D013481
cis,cis-3,6-Dodecadienoyi-CoA O 	MESH	C013792
O trans,cis-Lauro-2,6-dienoyl-CoA	MESH	C102749
(R)-3-Hydrorybuknoyl-CoA 04	MESH	C488436
3-Hydroxybutunoyl-CoA	MESH	C065987
Alkane O	MESH	D000473
O w-Hydroxy fatty	MESH	C094464
14141+0eHydroxyfatty acid	MESH	C021396
