word	symbol	source	hgnc_symbol	entrez
chemokines	Chemokine	bioentities_symbol	CXCL2	2920
chemokines	Chemokine	bioentities_symbol	CXCL1	2919
AP1	AP1	bioentities_symbol	FOSB	2354
chemokines	Chemokine	bioentities_symbol	CXCL3	2921
AP1	AP1	bioentities_symbol	FOS	2353
chemokines	Chemokine	bioentities_symbol	CXCL10	3627
chemokines	Chemokine	bioentities_symbol	CXCL13	10563
AP1	AP1	bioentities_symbol	FOSL1	8061
chemokines	Chemokine	bioentities_symbol	CXCL8	3576
IFNa/ß	IFNA	bioentities_symbol	IFNA13	3447
chemokines	Chemokine	bioentities_symbol	CXCL14	9547
Interferon	Interferon	bioentities_symbol	IFNA5	3442
IFNa/ß	IFNA	bioentities_symbol	IFNA10	3446
Interferon	Interferon	bioentities_symbol	IFNA6	3443
Interferon	Interferon	bioentities_symbol	IFNA7	3444
GRIP1	GRIP1	hgnc_symbol	GRIP1	23426
IFNAR1	IFNAR1	hgnc_symbol	IFNAR1	3454
chemokines	Chemokine	bioentities_symbol	PF4	5196
chemokines	Chemokine	bioentities_symbol	PPBP	5473
Interferon	Interferon	bioentities_symbol	IFNA8	3445
AP1	AP1	bioentities_symbol	JUND	3727
IKK	IKK	bioentities_symbol	IKBKB	3551
IKK	IKK	bioentities_symbol	IKBKG	8517
Interferon	Interferon	bioentities_symbol	IFNA1	3439
Interferon	Interferon	bioentities_symbol	IFNA2	3440
Interferon	Interferon	bioentities_symbol	IFNA4	3441
(IRF3	IRF3	hgnc_symbol	IRF3	3661
IFNAR2	IFNAR2	hgnc_symbol	IFNAR2	3455
IFNa/ß	IFNA	bioentities_symbol	IFNA2	3440
chemokines	Chemokine	bioentities_symbol	CXCL9	4283
AD2	AD2	hgnc_prev_symbol	APOE	348
Interferon	Interferon	bioentities_symbol	IFNA13	3447
Interferon	Interferon	bioentities_symbol	IFNA14	3448
chemokines	Chemokine	bioentities_symbol	CXCL6	6372
chemokines	Chemokine	bioentities_symbol	CXCL11	6373
chemokines	Chemokine	bioentities_symbol	CXCL5	6374
chemokines	Chemokine	bioentities_symbol	CXCL12	6387
Interferon	Interferon	bioentities_symbol	IFNW1	3467
Interferon	Interferon	bioentities_symbol	IFNK	56832
IFNa/ß	IFNA	bioentities_symbol	IFNA16	3449
IFNa/ß	IFNA	bioentities_symbol	IFNA17	3451
IFNa/ß	IFNA	bioentities_symbol	IFNA21	3452
IFNa/ß	IFNA	bioentities_symbol	IFNA1	3439
Interferon	Interferon	bioentities_symbol	IFNA10	3446
IFNa/ß	IFNA	bioentities_symbol	IFNA5	3442
IFNa/ß	IFNA	bioentities_symbol	IFNA6	3443
IFNa/ß	IFNA	bioentities_symbol	IFNA7	3444
IFNa/ß	IFNA	bioentities_symbol	IFNA8	3445
LPS	LPS	hgnc_prev_symbol	IRF6	3664
MyD88	MYD88	hgnc_symbol	MYD88	4615
NFKB	NFKB	bioentities_symbol	NFKB2	4791
IFNa/ß	IFNA	bioentities_symbol	IFNA14	3448
NFKB	NFKB	bioentities_symbol	NFKB1	4790
NFKB	NFKB	bioentities_symbol	REL	5966
NFKB	NFKB	bioentities_symbol	RELA	5970
(IRF7)	IRF7	hgnc_symbol	IRF7	3665
IFNa/ß	IFNA	bioentities_symbol	IFNA4	3441
AD1	AD1	hgnc_prev_symbol	APP	351
AP1	AP1	bioentities_symbol	FOSL2	2355
AP1	AP1	bioentities_symbol	JUN	3725
AP1	AP1	bioentities_symbol	JUNB	3726
TLR4	TLR4	hgnc_symbol	TLR4	7099
Tyk2	TYK2	hgnc_symbol	TYK2	7297
Interferon	Interferon	bioentities_symbol	IFNB1	3456
NFKB	NFKB	bioentities_symbol	RELB	5971
IRF9	IRF9	hgnc_symbol	IRF9	10379
ISGF3	ISGF-3	hgnc_alias_symbol	STAT1	6772
Jak1	JAK1	hgnc_symbol	JAK1	3716
JNK	JNK	bioentities_symbol	MAPK8	5599
Interferon	Interferon	bioentities_symbol	IFNA16	3449
Interferon	Interferon	bioentities_symbol	IFNA17	3451
Interferon	Interferon	bioentities_symbol	IFNA21	3452
TLR3	TLR3	hgnc_symbol	TLR3	7098
IFNB	IFNB	bioentities_symbol	IFNB1	3456
p38	p38	bioentities_symbol	MAPK14	1432
p38	p38	bioentities_symbol	MAPK11	5600
p38	p38	bioentities_symbol	MAPK13	5603
STAT1	STAT1	hgnc_symbol	STAT1	6772
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
STAT2	STAT2	hgnc_symbol	STAT2	6773
p38	p38	bioentities_symbol	MAPK12	6300
IKBa	IkappaBalpha	hgnc_alias_symbol	NFKBIA	4792
IKK	IKK	bioentities_symbol	CHUK	1147
