word	symbol	source	hgnc_symbol	entrez
PDE4D	PDE4D	hgnc_symbol	PDE4D	5144
Inf	INF	hgnc_alias_symbol	GIF	2694
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
Inf	INF	hgnc_alias_symbol	GIF	2694
SPI	SPL	hgnc_alias_symbol	SGPL1	8879
Stat3	STAT3	hgnc_symbol	STAT3	6774
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
TNM	TNM	hgnc_prev_symbol	TENM1	10178
(HCC)	HCC	hgnc_alias_symbol	FAM126A	84668
CDK4	CDK4	hgnc_symbol	CDK4	1019
InCyclinD1,CDK4	CDK4	hgnc_symbol	CDK4	1019
CDK2	CDK2	hgnc_symbol	CDK2	1017
CyclinE,CDK2	CDK2	hgnc_symbol	CDK2	1017
LATS1	LATS1	hgnc_symbol	LATS1	9113
DUSP5	DUSP5	hgnc_symbol	DUSP5	1847
Inf	INF	hgnc_alias_symbol	GIF	2694
p16,	p16	hgnc_alias_symbol	CDKN2A	1029
Inf	INF	hgnc_alias_symbol	GIF	2694
DUSP5	DUSP5	hgnc_symbol	DUSP5	1847
Inf	INF	hgnc_alias_symbol	GIF	2694
EZH2	EZH2	hgnc_symbol	EZH2	2146
LATS1	LATS1	hgnc_symbol	LATS1	9113
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
Inf	INF	hgnc_alias_symbol	GIF	2694
E-cadherin	CDH1	hgnc_symbol	CDH1	999
PADI2	PADI2	hgnc_symbol	PADI2	11240
TNM	TNM	hgnc_prev_symbol	TENM1	10178
Inf	INF	hgnc_alias_symbol	GIF	2694
TNM	TNM	hgnc_prev_symbol	TENM1	10178
(CEA)	CEA	hgnc_prev_symbol	CEACAM5	1048
Inf	INF	hgnc_alias_symbol	GIF	2694
