word	symbol	source	hgnc_symbol	entrez
ERK	ERK	bioentities_symbol	MAPK3	5595
ERK	ERK	bioentities_symbol	MAPK1	5594
Arr3/2	ARR3	hgnc_symbol	ARR3	407
JNK	JNK	bioentities_symbol	MAPK8	5599
ROCK	ROCK	bioentities_symbol	ROCK2	9475
NOPR	NOPr	hgnc_alias_symbol	OPRL1	4987
ROCK	ROCK	bioentities_symbol	ROCK1	6093
JNK	JNK	bioentities_symbol	MAPK9	5601
Arr3/2	ARR2	hgnc_prev_symbol	ARRB2	409
N/OFQ	N/OFQ	hgnc_alias_symbol	PNOC	5368
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
GRK3/2	GRK3	hgnc_symbol	GRK3	157
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
JNK	JNK	bioentities_symbol	MAPK10	5602
GRK3/2	GRK2	hgnc_symbol	GRK2	156
