word	source	identifier
glucose	MESH	D005947
glucose-6-phosphate	MESH	D019298
fructose-6-phosphate	MESH	C027618
fructose 1,6-diphosphate	MESH	C029063
fructose	MESH	D005632
fructose 1,6-bisP	MESH	D005632
dihydroxyacetone phosphate(DHAP)	MESH	D004099
glyceraldehyde-3-P	MESH	D005985
DHAP	MESH	C017202
3-phosphoglycerate	MESH	C005156
1,3-bisphosphoglycerate	MESH	C015891
2-phosphoglycerate	MESH	C008885
phosphoenolpyruvate	MESH	D010728
lactate	MESH	D019344
pyruvate	MESH	D011773
Acetyl	MESH	C011632
GlycerolGlycerol 3-phosphate DHAP	MESH	C029620
Glucose	MESH	D005947
TAG	MESH	C069631
Acyl-CoA	MESH	D000214
Monoacylglycerol FA-COA	MESH	D050178
Choline	MESH	D002794
CTP	MESH	D003570
Phosphatidic acid	MESH	D010712
CDP-choline	MESH	D003566
glycerophospholipid	MESH	D020404
Acyl-CoAAcyl-carnitine	MESH	D000214
Diacylglycerol	MESH	D004075
Acyl-CoA Acyl-carnitinet	MESH	D000214
FAD	MESH	D005182
Triacylglycerol	MESH	D014280
Acetyl-CoA	MESH	D000105
malate	MESH	D008293
citrate	MESH	C102006
fumarate	MESH	D005650
acetyl	MESH	C011632
okhaloacetate		
cis-aconitate	MESH	C043607
isocitrate	MESH	D007523
succinate	MESH	D013386
ketoglutarate	MESH	C029743
