word	source	identifier
S-Adenosyl-lomocysteine	MESH	C016207
Acetylcholine	MESH	D000109
S-Adenoyl-Methionine	MESH	D008715
Methionine	MESH	D008715
dlyceraldehyde-s-phanphate		
Cystathione		
GSH	MESH	D005978
Phasphoserine		
3-Phosphoglycerate	MESH	C005156
Glycine	MESH	D005998
Serine	MESH	C047902
Giutamyicysteine		
Peroglutamic Acid	MESH	D000596
Glutamine	MESH	C578860
Succinate	MESH	D013386
Succinyl	MESH	C035687
Fumarate	MESH	D005650
Arginine	MESH	D001127
Ornithine	MESH	C008973
Glutamate		
alketoglutarate		
TCA	MESH	C000589078
Amino acid	MESH	D000596
Proline	MESH	C489032
Argininosuccinate	MESH	C042049
Ovaloacetate		
Aspartate		
Citrate	MESH	C102006
Asparagine	MESH	C050801
Acetyl CoA	MESH	D000105
