word	source	identifier
H	MESH	D006859
O	MESH	D013481
Dipalmitoylphosphatidyl	MESH	C099324
glycerol	MESH	D005990
Phenylalanine	MESH	C119108
Phe	MESH	C026650
Palmitic acid	MESH	D019308
oxygen	MESH	D010100
Decanoic acid	MESH	C031071
Hexadecanedioic acid	MESH	C012346
Ile	MESH	C041445
Fatty acid	MESH	D005227
Benzoic acid	MESH	D019817
Salicylic	MESH	D020156
Benzaldehyde	MESH	D001547
2-4-DNPH	MESH	C446799
Linolenic acid	MESH	D008042
GSH	MESH	D005978
NADP	MESH	D009249
Octoxynol	MESH	D017830
NADPH	MESH	D009249
Tocopheryl	MESH	C012552
acetate	MESH	D000085
GSSG	MESH	D019803
