word	symbol	source	hgnc_symbol	entrez
CASPASE	Caspase	bioentities_symbol	CASP5	838
TCR	TCR	bioentities_symbol	TRA	6955
CASPASE	Caspase	bioentities_symbol	CASP3	836
CASPASE	Caspase	bioentities_symbol	CASP4	837
YES	Yes	hgnc_alias_symbol	YES1	7525
CASPASE	Caspase	bioentities_symbol	CASP10	843
CASPASE	Caspase	bioentities_symbol	CASP1	834
CASPASE	Caspase	bioentities_symbol	CASP2	835
SARM	SARM	hgnc_alias_symbol	SARM1	23098
CASPASE	Caspase	bioentities_symbol	CASP12	100506742
TCR	TCR	bioentities_symbol	TRD	6964
TCR	TCR	bioentities_symbol	TRG	6965
ERK	ERK	bioentities_symbol	MAPK3	5595
ERK	ERK	bioentities_symbol	MAPK1	5594
TCR	TCR	bioentities_symbol	TRB	6957
CASPASE	Caspase	bioentities_symbol	CASP7	840
CASPASE	Caspase	bioentities_symbol	CASP14	23581
CASPASE	Caspase	bioentities_symbol	CASP9	842
APC	APC	hgnc_symbol	APC	324
CASPASE	Caspase	bioentities_symbol	CASP6	839
CASPASE	Caspase	bioentities_symbol	CASP8	841
