word	source	identifier
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Acetyl	MESH	C011632
Malonyl	MESH	D008316
Acetoacetyl	MESH	C010667
3-Oxohexanoyl	MESH	C030654
3-Oxooctanoyl	MESH	C511789
3-Oxodecanoyl	MESH	C412903
3-Oxododecanoyl-ACP	MESH	C526054
3-Hydroxybutanoyl-ACP	MESH	C526054
R-3-Nydroxyhekapou-ACR	MESH	C000588550
(R)-3-Hydroxyoctanoyl-ACP	MESH	C102702
(R)-3-Hydroxydecanoyl-ACP	MESH	C526054
(R)-3-Hydroxy	MESH	D006880
dodecanoyl	MESH	C050466
2-enoyl-ACP	MESH	C416858
trans-Hex-2-enoyl-ACP	MESH	C416858
trans-Oct-2-enoyl	MESH	C530366
trans-Dec-2-enoyl-ACP	MESH	C104299
trans-Dodec-2-enoyl-ACP	MESH	C416858
enoyl	MESH	C530366
D-Glycerol 1-phosphate	MESH	C029620
Glycerol	MESH	D005990
Acyl-CoA	MESH	D000214
Fatty acid	MESH	D005227
1-Acyl-sn-glycerol 3-phosphate	MESH	C032881
Monoacylglycerol	MESH	D050178
Triacylglycerol	MESH	D014280
1,2-Diacyl-sn-glycerol	MESH	C411808
3-phosphate	MESH	D010710
Malonyl-ACP	MESH	C053078
Butyryl	MESH	C024343
Butetoic acid ester	MESH	D004952
(R)-3-Hydroxybutanoyl-ACP	MESH	C526054
Butenoic acid	MESH	D003437
