word	source	identifier
squalene	MESH	D013185
Alkanes	MESH	D000473
alcohols	MESH	D000431
aldehydes	MESH	D000447
esters	MESH	D004952
ketones	MESH	D007659
fatty acids	MESH	D005227
2,3-Oxidosqualene	MESH	C002821
triterpenes	MESH	D014315
C18-CoA	MESH	C456584
amyrin	MESH	C036380
B-amyrin	MESH	C036380
Lupeol	MESH	C010480
Germanicol	MESH	C110693
C18 Fatty acid	MESH	D005227
C18-ACP	MESH	C416858
Ursolic acid	MESH	C005466
Oleanolic acid Betulinic acid	MESH	D009828
Morolic acid	MESH	C459622
Ac	MESH	D000186
