word	symbol	source	hgnc_symbol	entrez
-WNT	WNT	bioentities_symbol	WNT16	51384
-WNT	WNT	bioentities_symbol	WNT2B	7482
-WNT	WNT	bioentities_symbol	WNT9A	7483
-WNT	WNT	bioentities_symbol	WNT9B	7484
-WNT	WNT	bioentities_symbol	WNT3A	89780
SFRP1	SFRP1	hgnc_symbol	SFRP1	6422
-WNT	WNT	bioentities_symbol	WNT1	7471
-WNT	WNT	bioentities_symbol	WNT2	7472
-WNT	WNT	bioentities_symbol	WNT10A	80326
-WNT	WNT	bioentities_symbol	WNT5B	81029
-WNT	WNT	bioentities_symbol	WNT11	7481
-WNT	WNT	bioentities_symbol	WNT8B	7479
-WNT	WNT	bioentities_symbol	WNT3	7473
DKK1	DKK1	hgnc_symbol	DKK1	22943
-WNT	WNT	bioentities_symbol	WNT4	54361
-WNT	WNT	bioentities_symbol	WNT6	7475
-WNT	WNT	bioentities_symbol	WNT8A	7478
+BMP4	BMP4	hgnc_symbol	BMP4	652
-WNT	WNT	bioentities_symbol	WNT5A	7474
-WNT	WNT	bioentities_symbol	WNT10B	7480
-WNT	WNT	bioentities_symbol	WNT7B	7477
LEFTY1	LEFTY1	hgnc_symbol	LEFTY1	10637
-WNT	WNT	bioentities_symbol	WNT7A	7476
CER1	CER1	hgnc_symbol	CER1	9350
