word	source	identifier
1,3-Diaminopropane	MESH	C009475
LLysine		
Deoxyhypusine		
DHPS	MESH	C571011
deoxyhypusine		
Spermidine	MESH	D013095
Spermine	MESH	D013096
5'-Methyk hioadenosine	MESH	C068492
S-Adenosylmethioninamine	MESH	D013455
Arginine	MESH	D001127
Arg	MESH	C076685
L-Arginine		
Putrescine	MESH	D011700
L-Arginyl	MESH	C097604
Glutathone-disulfide	MESH	D004220
L-Ornithine	MESH	C008973
Agmatine	MESH	D000376
hydroperoxide	MESH	D006861
glutathione	MESH	D005978
N	MESH	D009584
L-Argininojsuccinate	MESH	C025076
Glatathione		
N-(omega)Hydroxyarginine	MESH	C038755
Nitric-dxide	MESH	D017942
Glutathione	MESH	D005978
Argininosuccinate	MESH	C042049
Clutathione		
L-Clutamyl-L-cysteine	MESH	D003545
Glutathione-disulfide	MESH	D019803
S-L-Glutamyamino	MESH	D013455
L-Amino acid	MESH	D000596
S-Glutathione	MESH	D005978
Glutathiene		
Tripeptide	MESH	C508953
Asparagine	MESH	C050801
glutamine	MESH	C578860
Amino-acid	MESH	D000596
L-Aspartate		
N-acetylL-asnragine	MESH	D000111
L-Asparaginyl-RNALAsn	MESH	C108022
