word	symbol	source	hgnc_symbol	entrez
a,c	AC	bioentities_symbol	ADCY7	113
TPO1	TPO1	hgnc_alias_symbol	SERINC5	256987
a,c	AC	bioentities_symbol	ADCY9	115
a,c	AC	bioentities_symbol	ADCY4	196883
a,c	AC	bioentities_symbol	ADCY10	55811
a,c	AC	bioentities_symbol	ADCY5	111
PP4189	PP4189	hgnc_alias_symbol	TSTD2	158427
SLF	SLF	hgnc_alias_symbol	KITLG	4254
a,c	AC	bioentities_symbol	ADCY6	112
a,c	AC	bioentities_symbol	ADCY3	109
a,c	AC	bioentities_symbol	ADCY1	107
aly	ALY	hgnc_alias_symbol	ALYREF	10189
a,c	AC	bioentities_symbol	ADCY8	114
a,c	AC	bioentities_symbol	ADCY2	108
ADP)	ADP	hgnc_alias_symbol	WDTC1	23038
PEP	PEP	hgnc_alias_symbol	PAEP	5047
