word	source	identifier
Malonyl-CoA Malonyl-ACP	MESH	D008316
3-Ketoacyl-ACP	MESH	C526054
3-Nydroxyacyl	MESH	C039620
Lipoic acid	MESH	D008063
Octanoyl-ACP Acyl-ACP	MESH	C053078
trans-2-Enoyl	MESH	C530366
fatty acids	MESH	D005227
ATP	MESH	D000255
Biotin	MESH	D001710
ADP	MESH	D000244
acyl	MESH	D000214
Malonyl-CoA	MESH	D008316
Palmitate	MESH	D010168
Acetyl	MESH	C011632
CoA	MESH	C065987
FATTY ACID	MESH	D005227
citrate	MESH	C102006
Palmityl	MESH	D010171
TCA	MESH	C000589078
FAD	MESH	D005182
Acyl-CoA	MESH	D000214
Acetyl-CoA	MESH	D000105
FADH	MESH	C058805
trans-A2-Enoyl-CoA  B-Ketoacyl-CoA	MESH	C530366
ECH	MESH	C450740
NADH	MESH	D009243
H	MESH	D006859
NAD	MESH	D009243
L-B-Hydroxylacyl-CoA	MESH	C065987
