word	source	identifier
fatty acid	MESH	D005227
Eicosapentaenoic acid	MESH	D015118
Palmitoyl-carnitine	MESH	D002331
Carnitine	MESH	D002331
Leucine	MESH	C038361
Isoleucine	MESH	C043801
Norleucine	MESH	C031684
Acetyl-L-camitine	MESH	C010530
Acetyl-CoA	MESH	D000105
Palmitoyl-CoA	MESH	D010171
Sphingolipid	MESH	D013107
Sphingosine 1-phosphate	MESH	C060506
Succinic acid	MESH	D019802
Fumaric acid	MESH	C032005
TCA	MESH	C000589078
Ketoglutaric acid	MESH	D007656
Citric acid	MESH	D019343
Nurokhanthine		
Glutamic acid	MESH	C030030
Arginine	MESH	D001127
Methionine	MESH	D008715
Taurine	MESH	D013654
Xanthine	MESH	D019820
Uric acid	MESH	D014527
Pyroglutamic acid	MESH	D011761
